,encode,ign_len,rep_time,data_block_delta,similarity,data_block_len,top_rep_density,top_rep_variance,top_rep_overlap,label
44,1000,2,40,23,0.419777506,5.41025641,0.55450237,8.906134628,17,0
45,1001,2,40,23,0.419777506,5.41025641,0.55450237,8.906134628,17,0
46,1100,2,10,0,0.710046947,10,0.3,0,1,1
47,10100,2,10,0,0.710046947,10,0.3,0,1,1
48,10101,2,10,0,0.710046947,10,0.3,0,1,1
49,11001,2,27,11,0.265684466,4.192307692,0.71559633,14.05496131,16,0
50,11100,2,10,0,0.710046947,10,0.3,0,1,1
51,11101,2,10,0,0.710046947,10,0.3,0,1,1
52,11000,2,27,11,0.265684466,4.192307692,0.71559633,14.05496131,16,0
53,10001,0,126,8,0.013781637,1.096,0.912408759,0.008994816,122,0
54,1000,3,20,111,0.656275165,10.57894737,0.378109453,45.88584342,11,0
55,101,3,9,3,0.739600262,2.375,1.684210526,0.10546875,6,0
56,1001,3,20,111,0.656275165,10.57894737,0.378109453,45.88584342,11,0
57,100,3,9,3,0.739600262,2.375,1.684210526,0.10546875,6,0
58,1100,3,9,3,0.739600262,2.375,1.684210526,0.10546875,6,0
59,1101,3,9,3,0.739600262,2.375,1.684210526,0.10546875,6,0
60,1,0,233,0,1,1,1,0,231,0
61,10000,1,123,5,0.161164593,1.040983607,1.921259843,0.001652121,120,0
62,10100,3,9,3,0.739600262,2.375,1.684210526,0.10546875,6,0
63,10101,3,9,3,0.739600262,2.375,1.684210526,0.10546875,6,0
64,10000,2,121,6,0.294963086,1.05,2.857142857,0.002458333,118,0
65,11000,3,17,0,0.9701425,1,4,0,15,0
66,10001,2,121,6,0.294963086,1.05,2.857142857,0.002458333,118,0
67,11001,3,17,0,0.9701425,1,4,0,15,0
68,11100,3,9,3,0.739600262,2.375,1.684210526,0.10546875,6,0
69,11101,3,9,3,0.739600262,2.375,1.684210526,0.10546875,6,0
70,100,4,9,0,0.77151675,10,0.6,0,1,0
71,1000,4,18,151,0.910042843,11.82352941,0.422885572,67.92000814,11,0
72,1001,4,18,151,0.910042843,11.82352941,0.422885572,67.92000814,11,0
73,101,4,9,0,0.77151675,10,0.6,0,1,0
74,1100,4,9,0,0.77151675,10,0.6,0,1,0
75,1101,4,9,0,0.77151675,10,0.6,0,1,0
76,10001,1,123,5,0.161164593,1.040983607,1.921259843,0.001652121,120,0
77,1,1,232,0,1,1,2,0,230,0
78,10100,4,9,0,0.77151675,10,0.6,0,1,0
79,10101,4,9,0,0.77151675,10,0.6,0,1,0
80,11000,4,16,0,1,1,5,0,14,0
81,11100,4,9,0,0.77151675,10,0.6,0,1,0
82,11001,4,16,0,1,1,5,0,14,0
83,11101,4,9,0,0.77151675,10,0.6,0,1,0
84,10000,3,119,7,0.419313935,1.059322034,3.776,0.003459458,116,0
85,100,5,9,0,0.77151675,10,0.6,0,1,0
86,101,5,9,0,0.77151675,10,0.6,0,1,0
87,1001,5,11,0,1,1,6,0,9,0
88,1000,5,11,0,1,1,6,0,9,0
89,1100,5,9,0,0.77151675,10,0.6,0,1,0
90,1101,5,9,0,0.77151675,10,0.6,0,1,0
91,10100,5,9,0,0.77151675,10,0.6,0,1,0
92,10001,3,119,7,0.419313935,1.059322034,3.776,0.003459458,116,0
93,10101,5,9,0,0.77151675,10,0.6,0,1,0
94,1,2,231,0,1,1,3,0,229,0
95,11001,5,11,0,1,1,6,0,9,0
96,11100,5,9,0,0.77151675,10,0.6,0,1,0
97,11000,5,11,0,1,1,6,0,9,0
98,11101,5,9,0,0.77151675,10,0.6,0,1,0
99,1,3,230,0,1,1,4,0,228,0
100,1,4,229,0,1,1,5,0,227,0
101,10000,4,117,0,1,1,5,0,115,0
102,10001,4,117,0,1,1,5,0,115,0
103,10000,5,112,0,1,1,6,0,110,0
104,1,5,227,0,1,1,6,0,225,0
105,10001,5,112,0,1,1,6,0,110,0
