,encode,ign_len,rep_time,data_block_delta,similarity,data_block_len,top_rep_density,top_rep_variance,top_rep_overlap,label
97,11101,3,20,0,0.316227766,12,0.416666667,0,9,0
98,100,4,20,0,0.316227766,12,0.416666667,0,9,0
99,101,4,20,0,0.316227766,12,0.416666667,0,9,0
86,1000,3,57,68,0.448643558,9.607142857,0.416356877,23.1191691,20,0
87,1001,3,57,68,0.448643558,9.607142857,0.416356877,23.1191691,20,0
102,1100,4,20,0,0.316227766,12,0.416666667,0,9,0
104,1101,4,20,0,0.316227766,12,0.416666667,0,9,0
90,10001,0,241,187,0.005738603,1.779166667,0.56206089,0.602041522,238,0
106,10100,4,20,0,0.316227766,12,0.416666667,0,9,0
109,10101,4,20,0,0.316227766,12,0.416666667,0,9,0
93,10000,0,241,187,0.005738603,1.779166667,0.56206089,0.602041522,238,0
94,11000,3,33,6,0.684319138,4.78125,0.836601307,0.251312256,14,0
95,11001,3,33,6,0.684319138,4.78125,0.836601307,0.251312256,14,0
110,11100,4,20,0,0.316227766,12,0.416666667,0,9,0
114,11101,4,20,0,0.316227766,12,0.416666667,0,9,0
30,111,1,20,0,0.272165527,12,0.166666667,0,0,0
33,110,1,20,0,0.272165527,12,0.166666667,0,0,0
100,1000,4,49,174,0.640576557,11.20833333,0.446096654,31.63415075,18,0
101,1001,4,49,174,0.640576557,11.20833333,0.446096654,31.63415075,18,0
37,1111,1,20,0,0.272165527,12,0.166666667,0,0,0
103,10001,1,239,0,0.554700196,1,2,0,237,0
42,1110,1,20,0,0.272165527,12,0.166666667,0,0,0
105,10000,1,239,0,0.554700196,1,2,0,237,0
44,10111,1,20,0,0.272165527,12,0.166666667,0,0,0
107,10000,3,237,0,0.9701425,1,4,0,235,0
108,10000,2,238,0,0.832050294,1,3,0,236,0
45,10110,1,20,0,0.272165527,12,0.166666667,0,0,0
50,11110,1,20,0,0.272165527,12,0.166666667,0,0,0
111,11001,4,31,6,0.684319138,5.1,0.980392157,0.448,13,0
112,11000,4,31,6,0.684319138,5.1,0.980392157,0.448,13,0
113,10001,2,238,0,0.832050294,1,3,0,236,0
51,11111,1,20,0,0.272165527,12,0.166666667,0,0,0
115,10001,3,237,0,0.9701425,1,4,0,235,0
116,100,5,19,0,0.872871561,12,0.666666667,0,8,0
117,101,5,19,0,0.872871561,12,0.666666667,0,8,0
118,1000,5,30,271,0.666631663,14.62068966,0.410377358,81.82180491,12,0
119,1100,5,19,0,0.872871561,12,0.666666667,0,8,0
120,1101,5,19,0,0.872871561,12,0.666666667,0,8,0
121,1001,5,30,271,0.666631663,14.62068966,0.410377358,81.82180491,12,0
122,10100,5,19,0,0.872871561,12,0.666666667,0,8,0
123,10101,5,19,0,0.872871561,12,0.666666667,0,8,0
124,11000,5,29,12,0.790075772,5.321428571,1.127516779,1.512026239,12,0
125,11001,5,29,12,0.790075772,5.321428571,1.127516779,1.512026239,12,0
126,11100,5,19,0,0.872871561,12,0.666666667,0,8,0
127,11101,5,19,0,0.872871561,12,0.666666667,0,8,0
128,10000,4,236,0,1,1,5,0,234,0
129,10001,4,236,0,1,1,5,0,234,0
130,1,0,556,0,1,1,1,0,554,0
131,1,2,554,0,1,1,3,0,552,0
132,1,1,555,0,1,1,2,0,553,0
133,10000,5,232,0,1,1,6,0,230,0
134,10001,5,232,0,1,1,6,0,230,0
135,1,3,553,0,1,1,4,0,551,0
136,1,4,552,0,1,1,5,0,550,0
137,1,5,550,0,1,1,6,0,548,0
