,encode,ign_len,rep_time,data_block_delta,similarity,data_block_len,top_rep_density,top_rep_variance,top_rep_overlap,label
108,1001,5,23,11,0.822192192,2.5,2.8,0.227272727,20,0
109,10101,5,16,0,0.28644595,11,0.727272727,0,13,0
110,10100,5,16,0,0.28644595,11,0.727272727,0,13,0
111,11100,5,16,0,0.28644595,11,0.727272727,0,13,0
112,11000,5,22,0,1,2,3,0,20,0
113,11001,5,22,0,1,2,3,0,20,0
114,11101,5,16,0,0.28644595,11,0.727272727,0,13,0
115,10000,3,173,0,0.9701425,1,4,0,171,0
116,1,4,285,0,1,1,5,0,283,0
117,1,5,283,0,1,1,6,0,281,0
118,10001,4,172,0,1,1,5,0,170,0
119,10000,4,172,0,1,1,5,0,170,0
120,10000,5,167,0,1,1,6,0,165,0
121,10001,5,167,0,1,1,6,0,165,0
