,encode,ign_len,rep_time,data_block_delta,similarity,data_block_len,top_rep_density,top_rep_variance,top_rep_overlap,label
30,1001,1,61,4,0.665640235,1.266666667,1.578947368,0.261925926,52,0
31,1100,1,29,4,0.550019098,1.75,1.142857143,0.910714286,19,0
32,1101,1,29,4,0.550019098,1.75,1.142857143,0.910714286,19,0
33,10000,0,49,1,0.138675049,1.020833333,0.979591837,0.000415943,46,0
34,10001,0,49,1,0.138675049,1.020833333,0.979591837,0.000415943,46,0
35,100,1,29,4,0.550019098,1.75,1.142857143,0.910714286,19,0
36,10100,1,28,3,0.717137166,1.62962963,1.227272727,0.903825636,19,0
37,10101,1,28,3,0.717137166,1.62962963,1.227272727,0.903825636,19,0
38,11000,1,39,2,0.894427191,1.157894737,1.727272727,0.200903922,34,0
39,11101,1,28,3,0.717137166,1.62962963,1.227272727,0.903825636,19,0
40,11100,1,28,3,0.717137166,1.62962963,1.227272727,0.903825636,19,0
41,100,2,20,4,0.85811633,2.263157895,1.325581395,2.188511445,11,0
42,101,2,20,4,0.85811633,2.263157895,1.325581395,2.188511445,11,0
43,11001,1,39,2,0.894427191,1.157894737,1.727272727,0.200903922,34,0
44,10000,1,47,0,0.904534034,1,2,0,45,0
45,1,0,133,0,1,1,1,0,131,0
46,10001,1,47,0,0.904534034,1,2,0,45,0
47,1000,2,53,5,0.766964989,1.326923077,2.260869565,0.506777708,46,0
48,1101,2,20,4,0.85811633,2.263157895,1.325581395,2.188511445,11,0
49,1001,2,53,5,0.766964989,1.326923077,2.260869565,0.506777708,46,0
50,10101,2,20,4,0.828078671,2.263157895,1.325581395,2.188511445,11,0
51,1100,2,20,4,0.85811633,2.263157895,1.325581395,2.188511445,11,0
52,10100,2,20,4,0.828078671,2.263157895,1.325581395,2.188511445,11,0
53,11001,2,35,3,0.944911183,1.264705882,2.372093023,0.501933645,30,0
54,11000,2,35,3,0.944911183,1.264705882,2.372093023,0.501933645,30,0
55,11100,2,20,4,0.828078671,2.263157895,1.325581395,2.188511445,11,0
56,100,3,12,5,0.914659121,3.818181818,1.047619048,3.412471826,3,0
57,10000,2,46,0,0.9701425,1,3,0,44,0
58,101,3,12,5,0.914659121,3.818181818,1.047619048,3.412471826,3,0
59,11101,2,20,4,0.828078671,2.263157895,1.325581395,2.188511445,11,0
60,1100,3,12,5,0.914659121,3.818181818,1.047619048,3.412471826,3,0
61,1001,3,47,4,0.937042571,1.347826087,2.967741935,0.977726638,41,0
62,10001,2,46,0,0.9701425,1,3,0,44,0
63,1000,3,47,4,0.937042571,1.347826087,2.967741935,0.977726638,41,0
64,1101,3,12,5,0.914659121,3.818181818,1.047619048,3.412471826,3,0
65,10100,3,12,5,0.885614886,3.818181818,1.047619048,3.412471826,3,0
66,1,2,131,0,1,1,3,0,129,0
67,11101,3,12,5,0.885614886,3.818181818,1.047619048,3.412471826,3,0
68,10101,3,12,5,0.885614886,3.818181818,1.047619048,3.412471826,3,0
69,1,1,132,0,1,1,2,0,130,0
70,11000,3,31,4,0.960768923,1.4,2.857142857,1.002666667,26,0
71,11001,3,31,4,0.960768923,1.4,2.857142857,1.002666667,26,0
72,11100,3,12,5,0.885614886,3.818181818,1.047619048,3.412471826,3,0
73,10000,3,45,0,0.9701425,1,4,0,43,0
74,1001,4,42,5,0.980580676,1.365853659,3.660714286,1.168366681,37,0
75,10001,3,45,0,0.9701425,1,4,0,43,0
76,1,3,130,0,1,1,4,0,128,0
77,11000,4,27,5,0.970725343,1.576923077,3.170731707,1.786527082,22,0
78,10000,4,44,0,1,1,5,0,42,0
79,1000,5,38,6,0.986393924,1.486486486,4.036363636,1.854263321,33,0
80,1,4,129,0,1,1,5,0,127,0
81,1000,4,42,5,0.980580676,1.365853659,3.660714286,1.168366681,37,0
82,10001,4,44,0,1,1,5,0,42,0
83,11001,4,27,5,0.970725343,1.576923077,3.170731707,1.786527082,22,0
84,1001,5,38,6,0.986393924,1.486486486,4.036363636,1.854263321,33,0
85,11001,5,23,6,0.977355555,1.818181818,3.3,2.988730278,18,0
86,11000,5,23,6,0.977355555,1.818181818,3.3,2.988730278,18,0
87,10001,5,40,0,1,1,6,0,38,0
88,1,5,127,0,1,1,6,0,125,0
89,10000,5,40,0,1,1,6,0,38,0
