,encode,ign_len,rep_time,data_block_delta,similarity,data_block_len,top_rep_density,top_rep_variance,top_rep_overlap,label
52,11100,1,21,32,0.219426863,6.45,0.310077519,16.476875,10,0
53,11101,1,21,32,0.219426863,6.45,0.310077519,16.476875,10,0
54,11001,1,49,6,0.215665546,2.729166667,0.732824427,6.615641276,33,0
55,10,2,6,44,0.194745209,25.6,0.1171875,0,0,0
56,11,2,6,44,0.194745209,25.6,0.1171875,0,0,0
57,111,2,6,44,0.220479276,25.6,0.1171875,0,0,0
58,110,2,6,44,0.220479276,25.6,0.1171875,0,0,0
59,11000,1,49,6,0.215665546,2.729166667,0.732824427,6.615641276,33,0
60,1000,2,61,17,0.423903903,4.716666667,0.636042403,8.355231481,35,0
61,1010,2,6,44,0.194745209,25.6,0.1171875,0,0,0
62,1001,2,61,17,0.423903903,4.716666667,0.636042403,8.355231481,35,0
63,101,2,14,2,0.106600358,9.384615385,0.319672131,0.351388257,7,0
64,1011,2,6,44,0.194745209,25.6,0.1171875,0,0,0
65,100,2,14,2,0.106600358,9.384615385,0.319672131,0.351388257,7,0
66,1110,2,6,44,0.220479276,25.6,0.1171875,0,0,0
67,1111,2,6,44,0.220479276,25.6,0.1171875,0,0,0
68,10010,2,6,44,0.194745209,25.6,0.1171875,0,0,0
69,10011,2,6,44,0.194745209,25.6,0.1171875,0,0,0
70,1100,2,14,2,0.106600358,9.384615385,0.319672131,0.351388257,7,0
71,1101,2,14,2,0.106600358,9.384615385,0.319672131,0.351388257,7,0
72,10110,2,6,44,0.220479276,25.6,0.1171875,0,0,0
73,10000,0,138,0,0.301511345,1,1,0,136,0
74,10111,2,6,44,0.220479276,25.6,0.1171875,0,0,0
75,10001,0,138,0,0.301511345,1,1,0,136,0
76,10100,2,14,2,0.109690864,9.384615385,0.319672131,0.351388257,7,0
77,11010,2,6,44,0.194745209,25.6,0.1171875,0,0,0
78,11011,2,6,44,0.194745209,25.6,0.1171875,0,0,0
79,10101,2,14,2,0.109690864,9.384615385,0.319672131,0.351388257,7,0
80,11110,2,6,44,0.220479276,25.6,0.1171875,0,0,0
81,11111,2,6,44,0.220479276,25.6,0.1171875,0,0,0
82,11000,2,34,7,0.346410162,3.939393939,0.761538462,10.70857334,18,0
83,11001,2,34,7,0.346410162,3.939393939,0.761538462,10.70857334,18,0
84,11101,2,14,2,0.109690864,9.384615385,0.319672131,0.351388257,7,0
85,11100,2,14,2,0.109690864,9.384615385,0.319672131,0.351388257,7,0
86,1000,3,52,20,0.49315753,5.196078431,0.769811321,9.430354841,28,0
87,1001,3,52,20,0.49315753,5.196078431,0.769811321,9.430354841,28,0
88,10001,1,137,0,0.666666667,1,2,0,135,0
89,100,3,13,2,0.23570226,9.5,0.421052632,0.145833333,7,0
90,101,3,13,2,0.23570226,9.5,0.421052632,0.145833333,7,0
91,1100,3,13,2,0.23570226,9.5,0.421052632,0.145833333,7,0
92,10000,1,137,0,0.666666667,1,2,0,135,0
93,1101,3,13,2,0.23570226,9.5,0.421052632,0.145833333,7,0
94,1,0,290,0,1,1,1,0,288,0
95,10001,2,136,0,0.904534034,1,3,0,134,0
96,10101,3,13,2,0.242535625,9.5,0.421052632,0.145833333,7,0
97,10100,3,13,2,0.242535625,9.5,0.421052632,0.145833333,7,0
98,11100,3,13,2,0.242535625,9.5,0.421052632,0.145833333,7,0
99,11000,3,19,32,0.333855311,7.166666667,0.558139535,18.02160494,8,0
100,11001,3,19,32,0.333855311,7.166666667,0.558139535,18.02160494,8,0
101,11101,3,13,2,0.242535625,9.5,0.421052632,0.145833333,7,0
102,100,4,13,2,0.753778361,9.333333333,0.535714286,0.37037037,6,0
103,101,4,13,2,0.753778361,9.333333333,0.535714286,0.37037037,6,0
104,1001,4,36,8,0.941513084,2.771428571,1.804123711,1.369539359,28,0
105,10000,2,136,0,0.904534034,1,3,0,134,0
106,1000,4,36,8,0.941513084,2.771428571,1.804123711,1.369539359,28,0
107,1101,4,13,2,0.753778361,9.333333333,0.535714286,0.37037037,6,0
108,1100,4,13,2,0.753778361,9.333333333,0.535714286,0.37037037,6,0
109,10100,4,13,2,0.753778361,9.333333333,0.535714286,0.37037037,6,0
110,1,1,289,0,1,1,2,0,287,0
111,10101,4,13,2,0.753778361,9.333333333,0.535714286,0.37037037,6,0
112,11001,4,15,7,0.680413817,3.357142857,1.489361702,1.315597668,10,0
113,11101,4,13,2,0.753778361,9.333333333,0.535714286,0.37037037,6,0
114,11100,4,13,2,0.753778361,9.333333333,0.535714286,0.37037037,6,0
115,11000,4,15,7,0.680413817,3.357142857,1.489361702,1.315597668,10,0
116,101,5,12,2,0.753778361,9.454545455,0.634615385,0.162283997,6,0
117,10001,3,135,0,0.9701425,1,4,0,133,0
118,1000,5,30,8,0.95668077,3.275862069,1.831578947,3.543605724,22,0
119,1001,5,30,8,0.95668077,3.275862069,1.831578947,3.543605724,22,0
120,100,5,12,2,0.753778361,9.454545455,0.634615385,0.162283997,6,0
121,1,2,288,0,1,1,3,0,286,0
122,1101,5,12,2,0.753778361,9.454545455,0.634615385,0.162283997,6,0
123,10100,5,12,2,0.753778361,9.454545455,0.634615385,0.162283997,6,0
124,10101,5,12,2,0.753778361,9.454545455,0.634615385,0.162283997,6,0
125,1100,5,12,2,0.753778361,9.454545455,0.634615385,0.162283997,6,0
126,11001,5,15,2,0.891042111,9.142857143,0.765625,0.740524781,7,1
127,11000,5,15,2,0.891042111,9.142857143,0.765625,0.740524781,7,1
128,10000,3,135,0,0.9701425,1,4,0,133,0
129,11100,5,12,2,0.753778361,9.454545455,0.634615385,0.162283997,6,0
130,11101,5,12,2,0.753778361,9.454545455,0.634615385,0.162283997,6,0
131,1,3,287,0,1,1,4,0,285,0
132,10001,4,134,0,1,1,5,0,132,0
133,10000,4,134,0,1,1,5,0,132,0
134,10001,5,128,0,1,1,6,0,126,0
135,1,4,286,0,1,1,5,0,284,0
136,10000,5,128,0,1,1,6,0,126,0
137,1,5,284,0,1,1,6,0,282,0
