,encode,ign_len,rep_time,data_block_delta,similarity,data_block_len,top_rep_density,top_rep_variance,top_rep_overlap,label
2923,101111010,5,32,8,0.6639528095680696,4.774193548387097,1.4662162162162162,1.1547111543754824,25,0
2924,101111100,5,0,0,0,0,0,0,0,0
2925,101111101,5,0,0,0,0,0,0,0,0
2926,101111001,5,32,8,0.6639528095680696,4.774193548387097,1.4662162162162162,1.1547111543754824,25,0
2927,101111110,5,0,0,0,0,0,0,0,0
2928,101111011,5,32,8,0.6639528095680696,4.774193548387097,1.4662162162162162,1.1547111543754824,25,0
2929,101111111,5,0,0,0,0,0,0,0,0
2930,101110011,5,39,0,0.9999999999999999,4.0,2.0,0.0,37,0
2931,101000001,5,152,0,1.0,1.0,6.0,0.0,150,0
2932,101000010,5,152,0,1.0,1.0,6.0,0.0,150,0
2933,110000100,5,0,0,0,0,0,0,0,0
2934,110000101,5,0,0,0,0,0,0,0,0
2935,101000011,5,152,0,1.0,1.0,6.0,0.0,150,0
2936,110000110,5,0,0,0,0,0,0,0,0
2937,110000111,5,0,0,0,0,0,0,0,0
2938,110001001,5,32,8,0.6639528095680696,4.774193548387097,1.4662162162162162,1.1547111543754824,25,0
2939,110001000,5,32,8,0.6639528095680696,4.774193548387097,1.4662162162162162,1.1547111543754824,25,0
2940,110001010,5,32,8,0.6639528095680696,4.774193548387097,1.4662162162162162,1.1547111543754824,25,0
2941,110001100,5,0,0,0,0,0,0,0,0
2942,110001101,5,0,0,0,0,0,0,0,0
2943,110001110,5,0,0,0,0,0,0,0,0
2944,110001111,5,0,0,0,0,0,0,0,0
2945,110001011,5,32,8,0.6639528095680696,4.774193548387097,1.4662162162162162,1.1547111543754824,25,0
2946,110000000,5,152,0,1.0,1.0,6.0,0.0,150,0
2947,110010011,5,39,0,0.9999999999999999,4.0,2.0,0.0,37,0
2948,110010100,5,0,0,0,0,0,0,0,0
2949,110010101,5,0,0,0,0,0,0,0,0
2950,110010000,5,39,0,0.9999999999999999,4.0,2.0,0.0,37,0
2951,110010110,5,0,0,0,0,0,0,0,0
2952,110010001,5,39,0,0.9999999999999999,4.0,2.0,0.0,37,0
2953,110010111,5,0,0,0,0,0,0,0,0
2954,110010010,5,39,0,0.9999999999999999,4.0,2.0,0.0,37,0
2955,110011000,5,32,8,0.6639528095680696,4.774193548387097,1.4662162162162162,1.1547111543754824,25,0
2956,110011100,5,0,0,0,0,0,0,0,0
2957,110011101,5,0,0,0,0,0,0,0,0
2958,110011110,5,0,0,0,0,0,0,0,0
2959,110011111,5,0,0,0,0,0,0,0,0
2960,110011001,5,32,8,0.6639528095680696,4.774193548387097,1.4662162162162162,1.1547111543754824,25,0
2961,110011010,5,32,8,0.6639528095680696,4.774193548387097,1.4662162162162162,1.1547111543754824,25,0
2962,110011011,5,32,8,0.6639528095680696,4.774193548387097,1.4662162162162162,1.1547111543754824,25,0
2963,101100001,5,152,0,1.0,1.0,6.0,0.0,150,0
2964,101100000,5,152,0,1.0,1.0,6.0,0.0,150,0
2965,101100011,5,152,0,1.0,1.0,6.0,0.0,150,0
2966,101100010,5,152,0,1.0,1.0,6.0,0.0,150,0
2967,110100100,5,0,0,0,0,0,0,0,0
2968,110100101,5,0,0,0,0,0,0,0,0
2969,110100110,5,0,0,0,0,0,0,0,0
2970,110100111,5,0,0,0,0,0,0,0,0
2971,110101000,5,32,8,0.6639528095680696,4.774193548387097,1.4662162162162162,1.1547111543754824,25,0
2972,110101010,5,32,8,0.6639528095680696,4.774193548387097,1.4662162162162162,1.1547111543754824,25,0
2973,110101001,5,32,8,0.6639528095680696,4.774193548387097,1.4662162162162162,1.1547111543754824,25,0
2974,110101100,5,0,0,0,0,0,0,0,0
2975,110101011,5,32,8,0.6639528095680696,4.774193548387097,1.4662162162162162,1.1547111543754824,25,0
2976,110101101,5,0,0,0,0,0,0,0,0
2977,110101110,5,0,0,0,0,0,0,0,0
2978,110101111,5,0,0,0,0,0,0,0,0
2979,110110000,5,39,0,0.9999999999999999,4.0,2.0,0.0,37,0
2980,110110100,5,0,0,0,0,0,0,0,0
2981,110110101,5,0,0,0,0,0,0,0,0
2982,110110001,5,39,0,0.9999999999999999,4.0,2.0,0.0,37,0
2983,110110010,5,39,0,0.9999999999999999,4.0,2.0,0.0,37,0
2984,110110011,5,39,0,0.9999999999999999,4.0,2.0,0.0,37,0
2985,110110110,5,0,0,0,0,0,0,0,0
2986,110110111,5,0,0,0,0,0,0,0,0
2987,110000001,5,152,0,1.0,1.0,6.0,0.0,150,0
2988,110000010,5,152,0,1.0,1.0,6.0,0.0,150,0
2989,110000011,5,152,0,1.0,1.0,6.0,0.0,150,0
2990,110111000,5,32,8,0.6639528095680696,4.774193548387097,1.4662162162162162,1.1547111543754824,25,0
2991,110111100,5,0,0,0,0,0,0,0,0
2992,110111101,5,0,0,0,0,0,0,0,0
2993,110111011,5,32,8,0.6639528095680696,4.774193548387097,1.4662162162162162,1.1547111543754824,25,0
2994,110111001,5,32,8,0.6639528095680696,4.774193548387097,1.4662162162162162,1.1547111543754824,25,0
2995,110111110,5,0,0,0,0,0,0,0,0
2996,110111111,5,0,0,0,0,0,0,0,0
2997,110111010,5,32,8,0.6639528095680696,4.774193548387097,1.4662162162162162,1.1547111543754824,25,0
2998,111000100,5,0,0,0,0,0,0,0,0
2999,111000110,5,0,0,0,0,0,0,0,0
3000,111000101,5,0,0,0,0,0,0,0,0
3001,111000111,5,0,0,0,0,0,0,0,0
3002,111001000,5,32,8,0.6639528095680696,4.774193548387097,1.4662162162162162,1.1547111543754824,25,0
3003,111001001,5,32,8,0.6639528095680696,4.774193548387097,1.4662162162162162,1.1547111543754824,25,0
3004,110100000,5,152,0,1.0,1.0,6.0,0.0,150,0
3005,111001100,5,0,0,0,0,0,0,0,0
3006,111001010,5,32,8,0.6639528095680696,4.774193548387097,1.4662162162162162,1.1547111543754824,25,0
3007,111001101,5,0,0,0,0,0,0,0,0
3008,111001110,5,0,0,0,0,0,0,0,0
3009,111001111,5,0,0,0,0,0,0,0,0
3010,111001011,5,32,8,0.6639528095680696,4.774193548387097,1.4662162162162162,1.1547111543754824,25,0
3011,111010000,5,39,0,0.9999999999999999,4.0,2.0,0.0,37,0
3012,111010100,5,0,0,0,0,0,0,0,0
3013,111010101,5,0,0,0,0,0,0,0,0
3014,111010110,5,0,0,0,0,0,0,0,0
3015,111010111,5,0,0,0,0,0,0,0,0
3016,111011000,5,32,8,0.6639528095680696,4.774193548387097,1.4662162162162162,1.1547111543754824,25,0
3017,111010001,5,39,0,0.9999999999999999,4.0,2.0,0.0,37,0
3018,111010010,5,39,0,0.9999999999999999,4.0,2.0,0.0,37,0
3019,111011001,5,32,8,0.6639528095680696,4.774193548387097,1.4662162162162162,1.1547111543754824,25,0
3020,111011100,5,0,0,0,0,0,0,0,0
3021,111011101,5,0,0,0,0,0,0,0,0
3022,111011110,5,0,0,0,0,0,0,0,0
3023,111011111,5,0,0,0,0,0,0,0,0
3024,111010011,5,39,0,0.9999999999999999,4.0,2.0,0.0,37,0
3025,111011010,5,32,8,0.6639528095680696,4.774193548387097,1.4662162162162162,1.1547111543754824,25,0
3026,111011011,5,32,8,0.6639528095680696,4.774193548387097,1.4662162162162162,1.1547111543754824,25,0
3027,110100001,5,152,0,1.0,1.0,6.0,0.0,150,0
3028,111100100,5,0,0,0,0,0,0,0,0
3029,111100101,5,0,0,0,0,0,0,0,0
3030,110100011,5,152,0,1.0,1.0,6.0,0.0,150,0
3031,110100010,5,152,0,1.0,1.0,6.0,0.0,150,0
3032,111100110,5,0,0,0,0,0,0,0,0
3033,111100111,5,0,0,0,0,0,0,0,0
3034,111101000,5,32,8,0.6639528095680696,4.774193548387097,1.4662162162162162,1.1547111543754824,25,0
3035,111101010,5,32,8,0.6639528095680696,4.774193548387097,1.4662162162162162,1.1547111543754824,25,0
3036,111101001,5,32,8,0.6639528095680696,4.774193548387097,1.4662162162162162,1.1547111543754824,25,0
3037,111101100,5,0,0,0,0,0,0,0,0
3038,111101101,5,0,0,0,0,0,0,0,0
3039,111101111,5,0,0,0,0,0,0,0,0
3040,111101110,5,0,0,0,0,0,0,0,0
3041,111100000,5,152,0,1.0,1.0,6.0,0.0,150,0
3042,111101011,5,32,8,0.6639528095680696,4.774193548387097,1.4662162162162162,1.1547111543754824,25,0
3043,111110010,5,39,0,0.9999999999999999,4.0,2.0,0.0,37,0
3044,111110100,5,0,0,0,0,0,0,0,0
3045,111110101,5,0,0,0,0,0,0,0,0
3046,111110110,5,0,0,0,0,0,0,0,0
3047,111110111,5,0,0,0,0,0,0,0,0
3048,111110000,5,39,0,0.9999999999999999,4.0,2.0,0.0,37,0
3049,111111000,5,32,8,0.6639528095680696,4.774193548387097,1.4662162162162162,1.1547111543754824,25,0
3050,111110001,5,39,0,0.9999999999999999,4.0,2.0,0.0,37,0
3051,111110011,5,39,0,0.9999999999999999,4.0,2.0,0.0,37,0
3052,111111100,5,0,0,0,0,0,0,0,0
3053,111111101,5,0,0,0,0,0,0,0,0
3054,111111001,5,32,8,0.6639528095680696,4.774193548387097,1.4662162162162162,1.1547111543754824,25,0
3055,111111110,5,0,0,0,0,0,0,0,0
3056,111111010,5,32,8,0.6639528095680696,4.774193548387097,1.4662162162162162,1.1547111543754824,25,0
3057,111111111,5,0,0,0,0,0,0,0,0
3058,111000000,5,152,0,1.0,1.0,6.0,0.0,150,0
3059,111000001,5,152,0,1.0,1.0,6.0,0.0,150,0
3060,111111011,5,32,8,0.6639528095680696,4.774193548387097,1.4662162162162162,1.1547111543754824,25,0
3061,111000011,5,152,0,1.0,1.0,6.0,0.0,150,0
3062,111000010,5,152,0,1.0,1.0,6.0,0.0,150,0
3063,111100010,5,152,0,1.0,1.0,6.0,0.0,150,0
3064,111100001,5,152,0,1.0,1.0,6.0,0.0,150,0
3065,111100011,5,152,0,1.0,1.0,6.0,0.0,150,0
