,encode,ign_len,rep_time,data_block_delta,similarity,data_block_len,top_rep_density,top_rep_variance,top_rep_overlap,label
30,1000,1,79,4,0.390199486,2.512820513,0.795918367,0.510831268,59,0
31,1101,1,31,10,0.281126765,2.8,0.714285714,0.688,21,0
32,1100,1,31,10,0.281126765,2.8,0.714285714,0.688,21,0
33,100,1,31,10,0.281126765,2.8,0.714285714,0.688,21,0
34,101,1,31,10,0.281126765,2.8,0.714285714,0.688,21,0
35,1001,1,79,4,0.390199486,2.512820513,0.795918367,0.510831268,59,0
36,10000,1,74,2,0.332181919,1.164383562,1.717647059,0.255217638,66,0
37,11001,1,37,2,0.372677996,2.333333333,1.285714286,0.475308642,29,0
38,11100,1,31,10,0.281126765,2.8,0.714285714,0.688,21,0
39,11000,1,37,2,0.372677996,2.333333333,1.285714286,0.475308642,29,0
40,10100,1,31,10,0.281126765,2.8,0.714285714,0.688,21,0
41,11101,1,31,10,0.281126765,2.8,0.714285714,0.688,21,0
42,10101,1,31,10,0.281126765,2.8,0.714285714,0.688,21,0
43,101,2,24,14,0.629440746,3.391304348,0.884615385,2.234240158,16,0
44,10001,1,74,2,0.332181919,1.164383562,1.717647059,0.255217638,66,0
45,1000,2,66,54,0.674881906,3.015384615,0.994897959,0.934889395,58,0
46,1001,2,66,54,0.674881906,3.015384615,0.994897959,0.934889395,58,0
47,1100,2,24,14,0.629440746,3.391304348,0.884615385,2.234240158,16,0
48,100,2,24,14,0.629440746,3.391304348,0.884615385,2.234240158,16,0
49,10001,2,71,10,0.356034497,1.142857143,2.625,0.019825073,68,0
50,10100,2,24,14,0.629440746,3.391304348,0.884615385,2.234240158,16,0
51,10000,2,71,10,0.356034497,1.142857143,2.625,0.019825073,68,0
52,1101,2,24,14,0.629440746,3.391304348,0.884615385,2.234240158,16,0
53,11000,2,37,2,0.372677996,2.333333333,1.285714286,0.475308642,29,0
54,10101,2,24,14,0.629440746,3.391304348,0.884615385,2.234240158,16,0
55,101,3,22,20,0.71271806,3.714285714,1.076923077,2.596695821,15,0
56,11001,2,37,2,0.372677996,2.333333333,1.285714286,0.475308642,29,0
57,11101,2,24,14,0.629440746,3.391304348,0.884615385,2.234240158,16,0
58,1000,3,61,58,0.779666547,3.233333333,1.237113402,1.419703704,56,0
59,1001,3,61,58,0.779666547,3.233333333,1.237113402,1.419703704,56,0
60,100,3,22,20,0.71271806,3.714285714,1.076923077,2.596695821,15,0
61,1101,3,22,20,0.71271806,3.714285714,1.076923077,2.596695821,15,0
62,11100,2,24,14,0.629440746,3.391304348,0.884615385,2.234240158,16,0
63,1,0,206,0,1,1,1,0,204,0
64,1100,3,22,20,0.71271806,3.714285714,1.076923077,2.596695821,15,0
65,10000,3,69,11,0.452910814,1.161764706,3.443037975,0.025398178,66,0
66,1,1,205,0,1,1,2,0,203,0
67,10100,3,22,20,0.71271806,3.714285714,1.076923077,2.596695821,15,0
68,11000,3,30,4,0.942809042,2.689655172,1.858974359,1.888720325,23,0
69,10101,3,22,20,0.71271806,3.714285714,1.076923077,2.596695821,15,0
70,10001,3,69,11,0.452910814,1.161764706,3.443037975,0.025398178,66,0
71,11001,3,30,4,0.942809042,2.689655172,1.858974359,1.888720325,23,0
72,1,2,204,0,1,1,3,0,202,0
73,11101,3,22,20,0.71271806,3.714285714,1.076923077,2.596695821,15,0
74,11100,3,22,20,0.71271806,3.714285714,1.076923077,2.596695821,15,0
75,1000,4,59,60,0.789280028,3.344827586,1.494845361,1.683832875,54,0
76,1001,4,59,60,0.789280028,3.344827586,1.494845361,1.683832875,54,0
77,100,4,17,26,0.790569415,4.75,1.052631579,6.51953125,11,0
78,101,4,17,26,0.790569415,4.75,1.052631579,6.51953125,11,0
79,1100,4,17,26,0.790569415,4.75,1.052631579,6.51953125,11,0
80,1101,4,17,26,0.790569415,4.75,1.052631579,6.51953125,11,0
81,10001,4,67,12,0.536056267,1.181818182,4.230769231,0.032056098,64,0
82,10000,4,67,12,0.536056267,1.181818182,4.230769231,0.032056098,64,0
83,10101,4,17,26,0.790569415,4.75,1.052631579,6.51953125,11,0
84,10100,4,17,26,0.790569415,4.75,1.052631579,6.51953125,11,0
85,11000,4,30,4,0.942809042,2.689655172,1.858974359,1.888720325,23,0
86,11001,4,30,4,0.942809042,2.689655172,1.858974359,1.888720325,23,0
87,11101,4,17,26,0.790569415,4.75,1.052631579,6.51953125,11,0
88,11100,4,17,26,0.790569415,4.75,1.052631579,6.51953125,11,0
89,101,5,16,28,0.800762995,5.066666667,1.184210526,7.416888889,10,0
90,100,5,16,28,0.800762995,5.066666667,1.184210526,7.416888889,10,0
91,1000,5,57,75,0.859246812,3.428571429,1.75,1.93148688,53,0
92,1001,5,57,75,0.859246812,3.428571429,1.75,1.93148688,53,0
93,1100,5,16,28,0.800762995,5.066666667,1.184210526,7.416888889,10,0
94,1101,5,16,28,0.800762995,5.066666667,1.184210526,7.416888889,10,0
95,10000,5,65,13,0.606091527,1.203125,4.987012987,0.039970398,62,0
96,10001,5,65,13,0.606091527,1.203125,4.987012987,0.039970398,62,0
97,11000,5,24,6,0.962250449,3.304347826,2.118421053,5.092134462,17,0
98,10101,5,16,28,0.800762995,5.066666667,1.184210526,7.416888889,10,0
99,10100,5,16,28,0.800762995,5.066666667,1.184210526,7.416888889,10,0
100,1,3,203,0,1,1,4,0,201,0
101,11001,5,24,6,0.962250449,3.304347826,2.118421053,5.092134462,17,0
102,11101,5,16,28,0.800762995,5.066666667,1.184210526,7.416888889,10,0
103,11100,5,16,28,0.800762995,5.066666667,1.184210526,7.416888889,10,0
104,1,4,202,0,1,1,5,0,200,0
105,1,5,200,0,1,1,6,0,198,0
