,encode,ign_len,rep_time,data_block_delta,similarity,data_block_len,top_rep_density,top_rep_variance,top_rep_overlap,label
52,11101,2,74,0,0.125244858,13,0.230769231,0,31,0
53,11100,2,74,0,0.125244858,13,0.230769231,0,31,0
54,10000,1,617,5,0.34299717,1.600649351,1.249492901,2.610462134,541,0
55,101,3,38,78,0.41134977,24.24324324,0.412486065,67.79951829,16,0
56,1000,3,109,85,0.511233115,9.212962963,0.434170854,75.31593968,70,0
57,100,3,38,78,0.41134977,24.24324324,0.412486065,67.79951829,16,0
58,1001,3,109,85,0.511233115,9.212962963,0.434170854,75.31593968,70,0
59,1100,3,38,78,0.41134977,24.24324324,0.412486065,67.79951829,16,0
60,10100,3,38,78,0.41134977,24.24324324,0.412486065,67.79951829,16,0
61,1101,3,38,78,0.41134977,24.24324324,0.412486065,67.79951829,16,0
62,11001,3,50,89,0.453869006,18.87755102,0.211891892,125.6253177,20,0
63,10101,3,38,78,0.41134977,24.24324324,0.412486065,67.79951829,16,0
64,11000,3,50,89,0.453869006,18.87755102,0.211891892,125.6253177,20,0
65,11100,3,38,78,0.41134977,24.24324324,0.412486065,67.79951829,16,0
66,10000,2,542,6,0.480384461,1.820702403,1.647715736,4.199832638,466,0
67,11101,3,38,78,0.41134977,24.24324324,0.412486065,67.79951829,16,0
68,10001,1,617,5,0.34299717,1.600649351,1.249492901,2.610462134,541,0
69,100,4,38,78,0.41134977,24.24324324,0.412486065,67.79951829,16,0
70,101,4,38,78,0.41134977,24.24324324,0.412486065,67.79951829,16,0
71,1000,4,108,85,0.511233115,8.588785047,0.582154516,72.38693907,70,0
72,1001,4,108,85,0.511233115,8.588785047,0.582154516,72.38693907,70,0
73,1100,4,38,78,0.41134977,24.24324324,0.412486065,67.79951829,16,0
74,1101,4,38,78,0.41134977,24.24324324,0.412486065,67.79951829,16,0
75,10100,4,38,78,0.41134977,24.24324324,0.412486065,67.79951829,16,0
76,10101,4,38,78,0.41134977,24.24324324,0.412486065,67.79951829,16,0
77,10001,3,467,7,0.707106781,2.096566524,1.907881269,6.396140604,392,0
78,11000,4,39,78,0.626560062,23.94736842,0.208791209,105.4925645,21,0
79,10001,2,542,6,0.480384461,1.820702403,1.647715736,4.199832638,466,0
80,11100,4,38,78,0.41134977,24.24324324,0.412486065,67.79951829,16,0
81,11001,4,39,78,0.626560062,23.94736842,0.208791209,105.4925645,21,0
82,11101,4,38,78,0.41134977,24.24324324,0.412486065,67.79951829,16,0
83,100,5,38,78,0.41134977,24.24324324,0.412486065,67.79951829,16,0
84,101,5,38,78,0.41134977,24.24324324,0.412486065,67.79951829,16,0
85,1001,5,72,87,0.531214871,12.84507042,0.467105263,114.7581158,35,0
86,10000,3,467,7,0.707106781,2.096566524,1.907881269,6.396140604,392,0
87,1000,5,72,87,0.531214871,12.84507042,0.467105263,114.7581158,35,0
88,1101,5,38,78,0.41134977,24.24324324,0.412486065,67.79951829,16,0
89,1100,5,38,78,0.41134977,24.24324324,0.412486065,67.79951829,16,0
90,10000,4,393,8,0.780868809,2.489795918,2.008196721,9.585094221,318,0
91,10100,5,38,78,0.41134977,24.24324324,0.412486065,67.79951829,16,0
92,10101,5,38,78,0.41134977,24.24324324,0.412486065,67.79951829,16,0
93,10001,4,393,8,0.780868809,2.489795918,2.008196721,9.585094221,318,0
94,11000,5,38,78,0.714168489,24.24324324,0.659977703,107.3094782,20,0
95,11001,5,38,78,0.714168489,24.24324324,0.659977703,107.3094782,20,0
96,11100,5,38,78,0.41134977,24.24324324,0.412486065,67.79951829,16,0
97,11101,5,38,78,0.41134977,24.24324324,0.412486065,67.79951829,16,0
98,10000,5,319,9,0.832050294,3.066037736,1.956923077,14.16121026,244,0
99,10001,5,319,9,0.832050294,3.066037736,1.956923077,14.16121026,244,0
100,1,0,1088,0,1,1,1,0,1086,0
101,1,1,1087,0,1,1,2,0,1085,0
102,1,3,1085,0,1,1,4,0,1083,0
103,1,2,1086,0,1,1,3,0,1084,0
104,1,4,1084,0,1,1,5,0,1082,0
105,1,5,1082,0,1,1,6,0,1080,0
